Date,Open,High,Low,Close,Volume,Pattern
2018-11-23,220.5,220.5,217.0,218.5,15553.334,None
2018-11-26,219.0,224.0,218.5,223.0,35267.804,None
2018-11-27,220.0,224.5,219.0,224.0,32676.349,None
2018-11-28,222.5,227.0,222.0,226.5,24759.026,None
2018-11-29,231.5,231.5,229.0,229.0,46206.207,None
2018-11-30,229.5,231.0,225.5,225.5,57352.957,None
2018-12-03,231.0,235.0,231.0,235.0,49612.186,None
2018-12-04,233.0,234.5,231.0,234.0,41947.162,Descending Hawk
2018-12-05,226.5,227.5,225.0,226.0,45634.576,None
2018-12-06,220.0,222.0,219.5,220.0,40181.112,None
2018-12-07,222.5,223.5,220.5,221.0,31997.568,None
2018-12-10,219.5,220.0,218.5,219.0,26229.461,None
2018-12-11,220.0,223.0,219.0,222.5,27395.22,None
2018-12-12,223.5,227.0,222.5,226.5,32926.379,None
2018-12-13,227.0,227.5,225.0,226.0,32433.141,None
2018-12-14,223.0,223.5,220.5,222.5,43226.159,None
2018-12-17,221.0,225.0,220.0,223.5,18964.952,Bullish Engulfing
2018-12-18,221.0,223.0,220.5,222.5,30270.541,None
2018-12-19,222.0,225.5,222.0,225.5,23415.082,None
2018-12-20,221.0,222.5,221.0,221.0,38697.116,None
2018-12-21,219.0,224.0,219.0,223.5,46947.532,Piercing Line
2018-12-22,220.0,221.5,220.0,221.5,5185.247,Descending Hawk
2018-12-24,221.5,221.5,219.5,220.0,23376.1,None
2018-12-25,215.5,218.0,215.0,217.5,19402.777,None
2018-12-26,218.5,219.5,216.0,216.5,16893.259,None
2018-12-27,222.0,224.0,220.5,223.0,21915.484,None
2018-12-28,223.5,225.5,222.5,225.5,30156.773,None
