Date,Open,High,Low,Close,Volume,Pattern
2021-01-04,530.0,540.0,528.0,536.0,39489.959,None
2021-01-05,536.0,542.0,535.0,542.0,34839.391,None
2021-01-06,555.0,555.0,541.0,549.0,55614.434,None
2021-01-07,554.0,570.0,553.0,565.0,53392.763,None
2021-01-08,580.0,580.0,571.0,580.0,62957.148,None
2021-01-11,577.0,584.0,574.0,584.0,52771.778,None
2021-01-12,583.0,597.0,582.0,591.0,52605.212,None
2021-01-13,595.0,605.0,593.0,605.0,75707.681,None
2021-01-14,587.0,597.0,587.0,592.0,90309.708,None
2021-01-15,621.0,625.0,601.0,601.0,100998.199,None
2021-01-18,608.0,608.0,594.0,607.0,50388.664,Homing Pigeon
2021-01-19,618.0,632.0,613.0,627.0,52947.466,None
2021-01-20,633.0,650.0,631.0,647.0,95484.47,None
2021-01-21,640.0,679.0,640.0,673.0,97590.371,None
2021-01-22,649.0,665.0,649.0,649.0,134238.314,None
2021-01-25,642.0,646.0,626.0,633.0,98608.285,None
2021-01-26,632.0,640.0,610.0,617.0,114797.609,None
2021-01-27,618.0,625.0,611.0,615.0,72823.691,None
2021-01-28,600.0,608.0,598.0,601.0,104181.514,None
2021-01-29,619.0,619.0,591.0,591.0,96875.889,Bearish Engulfing
2021-02-01,595.0,612.0,587.0,611.0,70161.939,Bullish Harami
2021-02-02,629.0,638.0,622.0,632.0,80724.207,None
2021-02-03,638.0,642.0,630.0,630.0,59763.227,None
2021-02-04,626.0,632.0,620.0,627.0,47547.873,None
2021-02-05,638.0,641.0,631.0,632.0,57350.831,None
2021-02-17,663.0,668.0,660.0,663.0,115578.402,None
2021-02-18,664.0,665.0,656.0,660.0,54520.341,None
2021-02-19,656.0,657.0,647.0,652.0,51651.844,None
2021-02-22,660.0,662.0,650.0,650.0,39512.078,Dark Cloud Cover
2021-02-23,641.0,643.0,633.0,641.0,52868.029,None
2021-02-24,627.0,636.0,625.0,625.0,80010.637,None
2021-02-25,636.0,636.0,628.0,635.0,45279.276,None
2021-02-26,611.0,618.0,606.0,606.0,137933.162,None
2021-03-02,621.0,622.0,609.0,609.0,57792.973,None
2021-03-03,609.0,622.0,601.0,622.0,61171.387,None
2021-03-04,609.0,611.0,601.0,601.0,75508.388,None
2021-03-05,588.0,605.0,584.0,601.0,85579.527,None
2021-03-08,608.0,610.0,598.0,598.0,47676.63,None
2021-03-09,585.0,595.0,585.0,595.0,74471.341,None
2021-03-10,601.0,601.0,593.0,597.0,41735.443,None
2021-03-11,596.0,612.0,595.0,609.0,55462.783,Bullish Engulfing
2021-03-12,615.0,618.0,609.0,614.0,33876.99,None
2021-03-15,614.0,614.0,609.0,611.0,29767.904,None
2021-03-16,610.0,613.0,607.0,613.0,37780.82,None
2021-03-17,612.0,612.0,602.0,604.0,43942.131,None
2021-03-18,606.0,609.0,602.0,602.0,30223.846,None
2021-03-19,594.0,598.0,591.0,591.0,74960.854,None
2021-03-22,588.0,598.0,586.0,593.0,35931.375,Piercing Line
2021-03-23,597.0,603.0,593.0,594.0,31933.358,None
2021-03-24,571.0,582.0,571.0,576.0,115318.351,None
2021-03-25,572.0,581.0,570.0,575.0,74225.812,Descending Hawk
2021-03-26,582.0,592.0,580.0,590.0,37937.242,None
2021-03-29,599.0,602.0,596.0,599.0,40573.913,None
2021-03-30,600.0,600.0,592.0,597.0,34686.346,None
2021-03-31,596.0,597.0,587.0,587.0,44454.672,None
2021-04-01,598.0,602.0,594.0,602.0,45972.766,None
2021-04-06,615.0,616.0,608.0,610.0,37664.216,None
2021-04-07,614.0,614.0,608.0,610.0,28140.964,None
2021-04-08,606.0,613.0,603.0,613.0,26658.283,Piercing Line
2021-04-09,618.0,618.0,609.0,610.0,31601.619,None
2021-04-12,612.0,613.0,603.0,605.0,23319.822,None
2021-04-13,604.0,613.0,604.0,605.0,27386.926,None
2021-04-14,608.0,612.0,600.0,612.0,31144.922,None
2021-04-15,612.0,619.0,607.0,619.0,36394.255,None
2021-04-16,610.0,611.0,603.0,610.0,49952.191,None
2021-04-19,605.0,607.0,601.0,603.0,25234.976,None
2021-04-20,598.0,602.0,595.0,602.0,36655.069,None
2021-04-21,599.0,599.0,592.0,592.0,41893.725,None
2021-04-22,596.0,598.0,591.0,591.0,38094.824,None
2021-04-23,592.0,602.0,590.0,602.0,29004.756,None
2021-04-26,605.0,610.0,603.0,610.0,32426.908,None
2021-04-27,608.0,611.0,605.0,610.0,26761.401,None
2021-04-28,606.0,608.0,601.0,602.0,24601.487,None
2021-04-29,609.0,609.0,600.0,600.0,35756.46,Dark Cloud Cover
2021-05-03,595.0,597.0,588.0,588.0,46801.189,None
2021-05-04,588.0,594.0,582.0,591.0,45507.479,None
2021-05-05,594.0,594.0,585.0,585.0,31786.592,Bearish Engulfing
2021-05-06,590.0,590.0,580.0,587.0,33165.446,Homing Pigeon
2021-05-07,594.0,600.0,589.0,599.0,28719.597,None
2021-05-10,596.0,597.0,588.0,589.0,21365.583,None
2021-05-11,579.0,580.0,570.0,571.0,66035.839,None
2021-05-12,567.0,571.0,518.0,560.0,138328.672,None
2021-05-13,547.0,563.0,541.0,547.0,71519.43,None
2021-05-14,556.0,562.0,552.0,557.0,38625.148,None
2021-05-17,544.0,558.0,541.0,549.0,58446.847,None
2021-05-18,563.0,573.0,555.0,572.0,44584.258,None
2021-05-19,571.0,572.0,565.0,567.0,29610.174,Bearish Harami
2021-05-20,567.0,571.0,560.0,567.0,36605.692,None
2021-05-21,572.0,577.0,568.0,573.0,28009.899,None
2021-05-24,570.0,572.0,566.0,568.0,15981.036,None
2021-05-25,576.0,584.0,573.0,583.0,35445.35,None
2021-05-26,587.0,588.0,581.0,585.0,19555.305,None
2021-05-27,580.0,582.0,573.0,582.0,70061.002,None
2021-05-28,587.0,592.0,582.0,590.0,30720.737,None
2021-05-31,595.0,597.0,590.0,597.0,31557.426,None
2021-06-01,598.0,599.0,595.0,598.0,18405.285,None
2021-06-02,600.0,600.0,593.0,595.0,22416.789,Dark Cloud Cover
2021-06-03,600.0,600.0,596.0,596.0,31703.679,None
2021-06-04,591.0,595.0,590.0,595.0,16072.58,None
2021-06-07,594.0,595.0,583.0,592.0,17729.179,Bearish Harami
2021-06-08,590.0,595.0,588.0,589.0,14083.552,None
2021-06-09,586.0,588.0,583.0,586.0,21575.159,None
2021-06-10,591.0,599.0,587.0,599.0,29741.77,None
2021-06-11,602.0,603.0,600.0,602.0,24940.705,None
2021-06-15,607.0,609.0,606.0,609.0,30245.897,None
2021-06-16,608.0,608.0,605.0,605.0,28624.508,None
2021-06-17,601.0,606.0,598.0,606.0,26477.032,None
2021-06-18,608.0,608.0,601.0,603.0,42036.17,Dark Cloud Cover
2021-06-21,590.0,594.0,583.0,583.0,47339.695,None
2021-06-22,585.0,588.0,578.0,578.0,30578.091,None
2021-06-23,583.0,598.0,581.0,595.0,36386.023,None
2021-06-24,598.0,598.0,588.0,590.0,19322.765,None
2021-06-25,598.0,598.0,589.0,591.0,19140.086,None
2021-06-28,590.0,590.0,586.0,590.0,15401.977,None
2021-06-29,598.0,598.0,591.0,595.0,30837.548,None
2021-06-30,599.0,599.0,595.0,595.0,34021.38,Dark Cloud Cover
2021-07-01,596.0,597.0,591.0,593.0,18719.706,None
2021-07-02,590.0,593.0,587.0,588.0,19633.718,None
2021-07-05,588.0,597.0,588.0,591.0,30274.105,None
2021-07-06,595.0,596.0,589.0,592.0,13830.591,None
2021-07-07,590.0,594.0,588.0,594.0,17329.148,None
2021-07-08,595.0,595.0,588.0,588.0,21596.183,Bearish Engulfing
2021-07-09,582.0,585.0,580.0,584.0,30602.492,None
2021-07-12,595.0,597.0,590.0,593.0,33011.596,None
2021-07-13,600.0,608.0,599.0,607.0,54894.335,None
2021-07-14,613.0,615.0,608.0,613.0,39670.241,None
2021-07-15,613.0,614.0,608.0,614.0,23057.868,None
2021-07-16,591.0,595.0,588.0,589.0,61882.128,None
2021-07-19,583.0,584.0,578.0,582.0,43248.966,None
2021-07-20,579.0,584.0,579.0,581.0,16352.855,None
2021-07-21,586.0,586.0,580.0,585.0,26476.215,None
2021-07-22,589.0,594.0,587.0,591.0,27075.95,None
2021-07-23,592.0,592.0,583.0,585.0,15705.191,Bearish Engulfing
