Date,Open,High,Low,Close,Volume,Pattern
2017-01-03,181.5,183.5,181.0,183.0,23550.783,None
2017-01-04,183.0,184.0,181.5,183.0,24482.374,None
2017-01-05,182.0,183.5,181.5,183.5,21373.561,None
2017-01-06,184.0,184.5,183.5,184.0,23120.808,None
2017-01-09,184.0,185.0,183.0,184.0,18583.788,None
2017-01-10,184.5,185.5,183.5,184.0,20691.305,None
2017-01-11,185.0,185.0,181.5,182.0,29747.168,None
2017-01-12,182.5,185.5,182.5,184.5,48599.502,Bullish Harami
2017-01-13,180.5,182.5,180.5,181.5,53089.358,None
2017-01-16,180.0,180.5,179.0,179.5,30878.049,None
2017-01-17,180.5,181.0,179.5,181.0,13207.419,None
2017-01-18,180.5,181.0,179.5,181.0,23810.637,None
2017-01-19,179.5,181.0,179.5,180.5,25935.613,None
2017-01-20,181.0,181.5,180.5,181.0,42317.086,None
2017-01-23,182.5,185.0,182.5,185.0,58299.156,None
2017-01-24,185.0,186.5,184.5,185.5,72014.239,None
2017-02-02,188.0,188.5,184.0,184.5,153703.78,Bearish Engulfing
2017-02-03,186.0,186.0,183.5,184.5,30387.652,None
2017-02-06,184.5,185.5,184.0,184.5,29702.832,None
2017-02-07,183.5,185.0,183.0,184.5,23981.988,None
2017-02-08,183.5,184.5,183.0,183.5,45607.272,None
2017-02-09,184.0,185.5,183.5,184.0,23419.788,None
2017-02-10,184.5,185.5,184.0,185.5,49257.38,None
2017-02-13,186.5,188.0,186.5,187.5,26155.819,None
2017-02-14,189.0,190.0,187.5,187.5,46716.94,None
2017-02-15,187.0,189.5,186.5,189.0,39928.274,Piercing Line
2017-02-16,190.0,190.5,188.0,189.0,28371.087,None
2017-02-17,190.0,190.5,189.0,189.5,20407.88,None
2017-02-18,190.0,190.5,189.5,189.5,3517.102,None
2017-02-20,190.0,190.5,189.5,190.0,13280.401,None
2017-02-21,190.0,190.0,188.5,190.0,31987.532,None
2017-02-22,190.5,191.0,188.5,188.5,26144.905,Dark Cloud Cover
2017-02-23,188.0,189.5,187.0,188.5,36095.621,None
2017-02-24,187.5,190.5,187.5,189.0,26177.021,None
2017-03-01,188.5,188.5,186.0,186.0,48263.273,None
