﻿Date,證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,本益比,股價淨值比,殖利率,股利年度
20210125,2330,台積電,"98,608,285","154,134","62,583,576,696",642,646,626,633,-,16,"22,873,490","50,456,961","-27,583,471",0,0,0,"2,799,600","42,000","2,757,600","1,265,496","1,600,000","1,199,504","400,496","987,000","122,000","865,000","-23,560,375",33.42,9.18,1.5,108
20210126,2330,台積電,"114,797,609","177,764","71,638,808,826",632,640,610,617,-,16,"41,147,162","56,315,341","-15,168,179",0,0,0,"406,000","90,000","316,000","-2,197,254","1,495,000","2,856,539","-1,361,539","389,000","1,224,715","-835,715","-17,049,433",32.58,8.95,1.54,108
20210127,2330,台積電,"72,823,691","77,274","44,931,754,892",618,625,611,615,-,2,"33,637,574","40,251,018","-6,613,444",0,0,0,"422,000","74,000","348,000","980,692","1,475,105","616,913","858,192","341,500","219,000","122,500","-5,284,752",32.47,8.92,1.54,108
20210128,2330,台積電,"104,181,514","157,835","62,647,021,616",600,608,598,601,-,14,"35,278,955","54,873,943","-19,594,988",0,0,0,"637,000",0,"637,000","980,082","2,208,025","1,359,943","848,082","660,000","528,000","132,000","-17,977,906",31.73,8.72,1.58,108
20210129,2330,台積電,"96,875,889","129,394","58,399,782,288",619,619,591,591,-,10,"42,681,652","60,166,783","-17,485,131",0,0,0,"132,000","29,000","103,000","-199,997","1,704,997","1,860,495","-155,498","295,000","339,499","-44,499","-17,582,128",31.2,8.57,1.61,108
20210201,2330,台積電,"70,161,939","81,346","42,004,241,697",595,612,587,611,+,20,"28,364,043","22,805,433","5,558,610",0,0,0,"510,000","479,000","31,000","300,432","903,431","597,514","305,917","214,000","219,485","-5,485","5,890,042",32.26,8.86,1.55,108
20210202,2330,台積電,"80,724,207","82,687","50,938,461,582",629,638,622,632,+,21,"32,287,358","24,199,785","8,087,573",0,0,0,"164,000","462,000","-298,000","-1,659,906","844,156","2,254,982","-1,410,826","163,000","412,080","-249,080","6,129,667",33.37,9.17,1.5,108
20210203,2330,台積電,"59,763,227","56,515","37,926,170,035",638,642,630,630,-,2,"28,000,093","31,724,267","-3,724,174",0,0,0,"5,000","326,000","-321,000","-928,733","326,999","1,061,959","-734,960","170,225","363,998","-193,773","-4,973,907",33.26,9.14,1.51,108
20210204,2330,台積電,"47,547,873","44,668","29,765,963,971",626,632,620,627,-,3,"21,182,850","29,143,776","-7,960,926",0,0,0,"82,000","63,000","19,000","-514,192","750,631","1,084,986","-334,355","91,000","270,837","-179,837","-8,456,118",33.1,9.1,1.52,108
20210205,2330,台積電,"57,350,831","51,140","36,435,290,641",638,641,631,632,+,5,"23,488,116","30,550,049","-7,061,933",0,0,0,"85,000","72,217","12,783","109,063","493,137","374,779","118,358","367,000","376,295","-9,295","-6,940,087",33.37,9.17,1.5,108
20210217,2330,台積電,"115,578,402","91,925","76,728,732,025",663,668,660,663,+,31,"67,182,025","58,221,739","8,960,286",0,0,0,"169,000","31,000","138,000","3,035,669","2,083,948","115,983","1,967,965","1,111,000","43,296","1,067,704","12,133,955",35.01,9.62,1.43,108
20210218,2330,台積電,"54,520,341","49,914","36,024,245,089",664,665,656,660,-,3,"25,335,505","33,252,172","-7,916,667",0,0,0,"490,000","24,000","466,000","69,992","1,175,000","1,206,000","-31,000","170,000","69,008","100,992","-7,380,675",34.85,9.57,1.44,108
20210219,2330,台積電,"51,651,844","63,171","33,676,514,428",656,657,647,652,-,8,"18,679,874","30,439,280","-11,759,406",0,0,0,"447,000","15,000","432,000","-93,628","360,000","412,992","-52,992","219,000","259,636","-40,636","-11,421,034",34.42,9.46,1.46,108
20210222,2330,台積電,"39,512,078","47,116","25,885,948,680",660,662,650,650,-,2,"19,578,479","22,254,354","-2,675,875",0,0,0,"277,000","124,000","153,000","-278,748","578,000","877,632","-299,632","114,000","93,116","20,884","-2,801,623",34.32,9.43,1.46,108
20210223,2330,台積電,"52,868,029","73,349","33,779,796,222",641,643,633,641,-,9,"21,862,090","29,474,346","-7,612,256",0,0,0,"405,000","143,000","262,000","-1,243,558","928,000","2,259,988","-1,331,988","458,000","369,570","88,430","-8,593,814",33.84,9.3,1.48,108
20210224,2330,台積電,"80,010,637","138,264","50,333,904,697",627,636,625,625,-,16,"36,480,946","52,636,247","-16,155,301",0,0,0,"206,000","550,000","-344,000","-1,631,722","599,000","1,955,706","-1,356,706","246,000","521,016","-275,016","-18,131,023",33,9.07,1.52,108
20210225,2330,台積電,"45,279,276","46,506","28,634,410,089",636,636,628,635,+,10,"26,221,370","24,210,098","2,011,272",0,0,0,"268,000","5,000","263,000","-915,011","78,000","545,960","-467,960","177,000","624,051","-447,051","1,359,261",33.53,9.21,1.5,108
20210226,2330,台積電,"137,933,162","212,428","84,194,194,399",611,618,606,606,-,29,"49,746,750","113,497,446","-63,750,696",0,0,0,"1,780,000","221,000","1,559,000","-544,033","1,604,000","1,410,552","193,448","279,000","1,016,481","-737,481","-62,735,729",30.35,8.5,1.57,108
20210302,2330,台積電,"57,792,973","71,325","35,565,213,485",621,622,609,609,+,3,"32,160,234","34,638,120","-2,477,886",0,0,0,"453,000","101,000","352,000","-671,576","316,000","762,747","-446,747","237,000","461,829","-224,829","-2,797,462",30.5,8.54,1.56,108
20210303,2330,台積電,"61,171,387","57,677","37,550,028,241",609,622,601,622,+,13,"35,188,890","38,849,781","-3,660,891",0,0,0,"650,000","223,000","427,000","3,878,317","3,396,500","160,000","3,236,500","820,000","178,183","641,817","644,426",31.15,8.72,1.53,108
20210304,2330,台積電,"75,508,388","143,916","45,662,897,489",609,611,601,601,-,21,"20,226,221","55,125,596","-34,899,375",0,0,0,"680,000","154,000","526,000","106,375","1,549,000","1,383,788","165,212","459,997","518,834","-58,837","-34,267,000",30.1,8.43,1.58,108
20210305,2330,台積電,"85,579,527","127,693","50,968,119,396",588,605,584,601, ,0,"27,323,019","49,636,114","-22,313,095",0,0,0,"1,196,000","5,000","1,191,000","-246,272","1,341,000","1,533,898","-192,898","526,000","579,374","-53,374","-21,368,367",30.1,8.43,1.58,108
20210308,2330,台積電,"47,676,630","84,570","28,737,004,484",608,610,598,598,-,3,"19,224,612","29,685,221","-10,460,609",0,0,0,"253,000","52,000","201,000","-18,573","991,000","834,000","157,000","293,000","468,573","-175,573","-10,278,182",29.94,8.38,1.59,108
20210309,2330,台積電,"74,471,341","119,867","43,957,092,621",585,595,585,595,-,3,"26,676,860","46,063,077","-19,386,217",0,0,0,"1,019,000","153,000","866,000","1,573,730","1,695,000","1,074,678","620,322","1,196,000","242,592","953,408","-16,946,487",29.79,8.34,1.6,108
20210310,2330,台積電,"41,735,443","54,196","24,904,320,192",601,601,593,597,+,2,"21,670,586","23,847,403","-2,176,817",0,0,0,"170,000","97,000","73,000","-1,185,061","529,000","1,534,797","-1,005,797","161,000","340,264","-179,264","-3,288,878",29.89,8.37,1.59,108
20210311,2330,台積電,"55,462,783","47,948","33,584,884,382",596,612,595,609,+,12,"28,040,410","29,278,299","-1,237,889",0,0,0,"215,000","80,000","135,000","988,385","1,085,991","589,000","496,991","839,000","347,606","491,394","-114,504",30.5,8.54,1.56,108
20210312,2330,台積電,"33,876,990","36,145","20,780,886,905",615,618,609,614,+,5,"15,847,169","13,329,523","2,517,646",0,0,0,"135,000","42,000","93,000","-534,007","258,990","454,000","-195,010","74,003","413,000","-338,997","2,076,639",30.75,8.61,1.55,108
20210315,2330,台積電,"29,767,904","26,753","18,194,081,208",614,614,609,611,-,3,"17,549,369","19,851,046","-2,301,677",0,0,0,"108,000","170,000","-62,000","-804,259","133,000","762,000","-629,000","11,000","186,259","-175,259","-3,167,936",30.6,8.57,1.55,108
20210316,2330,台積電,"37,780,820","37,573","23,074,187,740",610,613,607,613,+,2,"18,849,962","24,012,988","-5,163,026",0,0,0,"157,000","122,000","35,000","27,648","350,072","271,072","79,000","132,000","183,352","-51,352","-5,100,378",30.7,8.59,1.55,108
20210317,2330,台積電,"43,942,131","68,585","26,638,906,800",612,612,602,604,X,0,"14,801,393","34,185,407","-19,384,014",0,0,0,"59,000","44,000","15,000","-395,365","1,197,000","1,510,990","-313,990","136,000","217,375","-81,375","-19,764,379",30.25,8.47,1.57,108
20210318,2330,台積電,"30,223,846","31,677","18,286,667,342",606,609,602,602,-,2,"15,228,265","19,677,320","-4,449,055",0,0,0,"76,000","85,000","-9,000","829,387","684,000","288,000","396,000","528,000","94,613","433,387","-3,628,668",30.15,8.44,1.58,108
20210319,2330,台積電,"74,960,854","106,938","44,407,634,402",594,598,591,591,-,11,"35,137,671","57,653,373","-22,515,702",0,0,0,"406,429","1,578,000","-1,171,571","-595,610","849,000","1,429,626","-580,626","192,000","206,984","-14,984","-24,282,883",29.59,8.29,1.61,108
20210322,2330,台積電,"35,931,375","55,005","21,250,445,678",588,598,586,593,+,2,"14,110,011","22,872,692","-8,762,681",0,0,0,"137,000","37,000","100,000","517,566","756,000","460,983","295,017","419,000","196,451","222,549","-8,145,115",29.69,8.31,1.6,108
20210323,2330,台積電,"31,933,358","36,423","19,057,386,513",597,603,593,594,+,1,"18,318,348","20,667,266","-2,348,918",0,0,0,"96,000","7,000","89,000","-538,594","593,000","943,420","-350,420","184,000","372,174","-188,174","-2,798,512",29.74,8.33,1.6,108
20210324,2330,台積電,"115,318,351","242,138","66,559,451,738",571,582,571,576,-,18,"19,304,726","80,050,373","-60,745,647",0,0,0,"488,000","447,000","41,000","-833,485","1,439,000","2,376,275","-937,275","597,000","493,210","103,790","-61,538,132",28.84,8.08,1.65,108
20210325,2330,台積電,"74,225,812","115,951","42,594,849,855",572,581,570,575,-,1,"23,660,178","43,931,989","-20,271,811",0,0,0,"382,000","183,000","199,000","67,998","1,261,998","1,397,239","-135,241","453,000","249,761","203,239","-20,004,813",28.79,8.06,1.74,109
20210326,2330,台積電,"37,937,242","49,718","22,271,364,837",582,592,580,590,+,15,"18,040,776","11,180,942","6,859,834",0,0,0,"129,000","252,000","-123,000","71,995","707,000","604,000","103,000","295,000","326,005","-31,005","6,808,829",29.54,8.27,1.69,109
20210329,2330,台積電,"40,573,913","44,500","24,302,039,570",599,602,596,599,+,9,"24,390,119","16,223,854","8,166,265",0,0,0,"96,000","522,820","-426,820","-1,302,290","195,000","1,284,614","-1,089,614","85,000","297,676","-212,676","6,437,155",29.99,8.4,1.67,109
20210330,2330,台積電,"34,686,346","46,755","20,661,203,325",600,600,592,597,-,2,"17,180,841","18,222,002","-1,041,161",0,0,0,"727,635","132,000","595,635","651,042","852,000","696,959","155,041","508,000","11,999","496,001","205,516",29.89,8.37,1.68,109
20210331,2330,台積電,"44,454,672","70,527","26,217,366,895",596,597,587,587,-,10,"21,348,706","31,443,161","-10,094,455",0,0,0,"73,084","358,000","-284,916","421,001","655,000","552,999","102,001","409,000","90,000","319,000","-9,958,370",29.39,8.23,1.7,109
20210401,2330,台積電,"45,972,766","48,170","27,520,742,963",598,602,594,602,+,15,"33,838,458","11,269,514","22,568,944",0,0,0,"502,165","92,000","410,165","-269,505","666,001","1,201,002","-535,001","281,996","16,500","265,496","22,709,604",30.15,8.44,1.66,109
20210406,2330,台積電,"37,664,216","42,422","23,045,132,094",615,616,608,610,+,8,"23,416,769","10,835,192","12,581,577",0,0,0,"68,000","500,528","-432,528","1,126,332","782,988","227,000","555,988","593,944","23,600","570,344","13,275,381",30.55,8.55,1.64,109
20210407,2330,台積電,"28,140,964","28,395","17,175,949,080",614,614,608,610, ,0,"18,024,485","14,599,318","3,425,167",0,0,0,"22,000","292,000","-270,000","285,336","586,931","428,000","158,931","232,366","105,961","126,405","3,440,503",30.55,8.55,1.64,109
20210408,2330,台積電,"26,658,283","32,098","16,217,570,357",606,613,603,613,+,3,"14,371,923","11,077,864","3,294,059",0,0,0,"12,000","860,000","-848,000","851,321","608,552","498,000","110,552","772,781","32,012","740,769","3,297,380",30.7,8.59,1.63,109
20210409,2330,台積電,"31,601,619","28,920","19,344,167,081",618,618,609,610,-,3,"19,843,837","13,245,171","6,598,666",0,0,0,"100,000","1,001,000","-901,000","362,177","545,000","707,000","-162,000","605,459","81,282","524,177","6,059,843",30.55,8.55,1.64,109
20210412,2330,台積電,"23,319,822","33,422","14,155,495,430",612,613,603,605,-,5,"8,328,712","12,888,202","-4,559,490",0,0,0,"196,687","306,000","-109,313","-273,565","182,998","593,663","-410,665","235,100","98,000","137,100","-4,942,368",30.3,8.48,1.65,109
20210413,2330,台積電,"27,386,926","30,438","16,638,680,378",604,613,604,605, ,0,"13,452,645","11,883,620","1,569,025",0,0,0,"10,821","1,622,000","-1,611,179","540,978","286,035","271,049","14,986","606,992","81,000","525,992","498,824",30.3,8.48,1.65,109
20210414,2330,台積電,"31,144,922","41,234","18,868,308,243",608,612,600,612,+,7,"12,788,765","13,951,866","-1,163,101",0,0,0,"242,608","79,000","163,608","697,277","795,104","550,520","244,584","974,074","521,381","452,693","-302,216",30.65,8.58,1.63,109
20210415,2330,台積電,"36,394,255","40,541","22,332,532,476",612,619,607,619,+,7,"21,332,996","13,845,495","7,487,501",0,0,0,"22,000","96,837","-74,837","1,382,440","685,000","769,500","-84,500","1,660,940","194,000","1,466,940","8,795,104",31,8.68,1.62,109
20210416,2330,台積電,"49,952,191","67,601","30,335,377,876",610,611,603,610,-,9,"13,362,726","22,206,896","-8,844,170",0,0,0,"5,000","1,678,000","-1,673,000","-2,439,431","1,216,000","2,543,640","-1,327,640","289,300","1,401,091","-1,111,791","-12,956,601",30.55,8.55,1.64,109
20210419,2330,台積電,"25,234,976","43,094","15,224,292,755",605,607,601,603,-,7,"9,683,913","10,367,260","-683,347",0,0,0,"280,507","1,271,000","-990,493","-1,132,033","235,000","1,240,990","-1,005,990","193,000","319,043","-126,043","-2,805,873",30.2,8.45,1.66,109
20210420,2330,台積電,"36,655,069","54,247","21,969,721,089",598,602,595,602,-,1,"17,343,090","20,020,724","-2,677,634",0,0,0,"117,014","886,000","-768,986","-277,233","429,000","563,298","-134,298","80,064","222,999","-142,935","-3,723,853",30.15,8.44,1.66,109
20210421,2330,台積電,"41,893,725","92,840","24,933,016,553",599,599,592,592,-,10,"10,919,243","25,955,649","-15,036,406",0,0,0,"280,703","762,000","-481,297","-2,469,375","486,000","1,515,958","-1,029,958","93,000","1,532,417","-1,439,417","-17,987,078",29.64,8.3,1.69,109
20210422,2330,台積電,"38,094,824","64,897","22,626,436,436",596,598,591,591,-,1,"20,715,816","19,081,251","1,634,565",0,0,0,"54,063","608,000","-553,937","-457,746","434,994","771,372","-336,378","130,000","251,368","-121,368","622,882",29.59,8.29,1.69,109
20210423,2330,台積電,"29,004,756","29,147","17,336,162,729",592,602,590,602,+,11,"18,894,157","9,715,441","9,178,716",0,0,0,"167,984","325,000","-157,016","-279,942","103,399","533,000","-429,601","221,000","71,341","149,659","8,741,758",30.15,8.44,1.66,109
20210426,2330,台積電,"32,426,908","35,286","19,673,836,650",605,610,603,610,+,8,"21,630,763","9,980,069","11,650,694",0,0,0,"57,000","1,040,000","-983,000","-182,808","193,000","421,000","-228,000","109,192","64,000","45,192","10,484,886",30.55,8.55,1.64,109
20210427,2330,台積電,"26,761,401","25,203","16,274,064,043",608,611,605,610, ,0,"17,314,067","9,190,197","8,123,870",0,0,0,"3,000","893,000","-890,000","-1,139,315","58,987","651,000","-592,013","15,698","563,000","-547,302","6,094,555",30.55,8.55,1.64,109
20210428,2330,台積電,"24,601,487","32,198","14,833,592,900",606,608,601,602,-,8,"11,147,655","13,991,202","-2,843,547",0,0,0,"48,012","360,000","-311,988","157,818","407,585","290,767","116,818","111,000","70,000","41,000","-2,997,717",30.15,8.44,1.66,109
20210429,2330,台積電,"35,756,460","30,756","21,579,514,979",609,609,600,600,-,2,"24,944,185","21,298,331","3,645,854",0,0,0,"62,488","254,000","-191,512","72,811","331,500","265,000","66,500","135,000","128,689","6,311","3,527,153",30.05,8.41,1.67,109
20210503,2330,台積電,"46,801,189","104,468","27,676,378,065",595,597,588,588,-,12,"15,842,364","30,402,004","-14,559,640",0,0,0,"133,279","820,000","-686,721","-836,275","379,000","1,024,275","-645,275","86,000","277,000","-191,000","-16,082,636",29.44,8.24,1.7,109
20210504,2330,台積電,"45,507,479","69,833","26,756,714,081",588,594,582,591,+,3,"25,755,635","24,598,077","1,157,558",0,0,0,"192,760","361,000","-168,240","858,496","1,521,990","722,997","798,993","227,000","167,497","59,503","1,847,814",29.59,8.29,1.69,109
20210505,2330,台積電,"31,786,592","52,496","18,603,594,408",594,594,585,585,-,6,"17,132,671","20,528,374","-3,395,703",0,0,0,"220,787","97,000","123,787","-1,622,300","280,000","1,549,263","-1,269,263","4,000","357,037","-353,037","-4,894,216",29.29,8.2,1.71,109
20210506,2330,台積電,"33,165,446","69,578","19,405,281,385",590,590,580,587,+,2,"18,675,654","21,873,531","-3,197,877",0,0,0,"341,801","10,000","331,801","-351,715","432,000","607,301","-175,301","7,000","183,414","-176,414","-3,217,791",29.39,8.23,1.7,109
20210507,2330,台積電,"28,719,597","30,063","17,131,817,777",594,600,589,599,+,12,"18,637,428","7,143,265","11,494,163",0,0,0,"213,278","21,000","192,278","825,694","537,995","145,000","392,995","435,298","2,599","432,699","12,512,135",29.99,8.4,1.67,109
20210510,2330,台積電,"21,365,583","43,154","12,626,811,276",596,597,588,589,-,10,"9,796,701","10,514,813","-718,112",0,0,0,"235,139","38,000","197,139","-428,301","114,400","293,380","-178,980","69,000","318,321","-249,321","-949,274",29.49,8.26,1.7,109
20210511,2330,台積電,"66,035,839","184,838","37,939,364,597",579,580,570,571,-,18,"17,062,074","39,945,328","-22,883,254",0,0,0,"1,246,915","82,000","1,164,915","-2,323,043","813,433","2,142,794","-1,329,361","66,000","1,059,682","-993,682","-24,041,382",28.59,8.01,1.75,109
20210512,2330,台積電,"138,328,672","223,058","76,325,765,887",567,571,518,560,-,11,"52,262,594","60,039,313","-7,776,719",0,0,0,"1,973,346","164,000","1,809,346","677,936","2,920,974","1,997,738","923,236","1,497,000","1,742,300","-245,300","-5,289,437",28.04,7.85,1.79,109
20210513,2330,台積電,"71,519,430","105,026","39,495,488,180",547,563,541,547,-,13,"26,384,722","37,945,882","-11,561,160",0,0,0,"462,648","91,000","371,648","-886,491","2,036,106","2,879,597","-843,491","662,000","705,000","-43,000","-12,076,003",27.39,7.67,1.83,109
20210514,2330,台積電,"38,625,148","52,919","21,474,513,930",556,562,552,557,+,10,"18,469,270","16,032,642","2,436,628",0,0,0,"800,234","8,000","792,234","-567,552","919,000","1,491,954","-572,954","498,000","492,598","5,402","2,661,310",26.71,7.45,1.8,109
20210517,2330,台積電,"58,446,847","76,808","32,066,868,553",544,558,541,549,-,8,"28,392,576","20,987,115","7,405,461",0,0,0,"621,381","20,000","601,381","1,158,660","912,772","394,999","517,773","1,154,000","513,113","640,887","9,165,502",26.33,7.34,1.82,109
20210518,2330,台積電,"44,584,258","52,152","25,226,153,189",563,573,555,572,+,23,"23,002,529","14,041,296","8,961,233",0,0,0,"256,000","10,000","246,000","1,050,706","1,171,031","572,875","598,156","587,000","134,450","452,550","10,257,939",27.43,7.65,1.75,109
20210519,2330,台積電,"29,610,174","34,443","16,832,735,286",571,572,565,567,-,5,"12,153,833","18,009,438","-5,855,605",0,0,0,"28,218","11,000","17,218","-724,313","689,000","904,083","-215,083","125,000","634,230","-509,230","-6,562,700",27.19,7.58,1.76,109
20210520,2330,台積電,"36,605,692","32,301","20,670,883,290",567,571,560,567, ,0,"23,198,522","25,317,401","-2,118,879",0,0,0,"149,218","9,000","140,218","-1,174,173","468,003","1,469,083","-1,001,080","36,000","209,093","-173,093","-3,152,834",27.19,7.58,1.76,109
20210521,2330,台積電,"28,009,899","27,050","16,016,851,343",572,577,568,573,+,6,"18,999,141","15,323,947","3,675,194",0,0,0,"87,000","6,000","81,000","131,240","299,909","277,100","22,809","192,000","83,569","108,431","3,887,434",27.48,7.66,1.75,109
20210524,2330,台積電,"15,981,036","20,189","9,090,836,697",570,572,566,568,-,5,"9,517,141","8,941,060","576,081",0,0,0,"13,218","146,000","-132,782","-790,383","170,260","674,843","-504,583","93,200","379,000","-285,800","-347,084",27.24,7.6,1.76,109
20210525,2330,台積電,"35,445,350","39,032","20,525,932,956",576,584,573,583,+,15,"24,804,435","11,933,401","12,871,034",0,0,0,"1,319,000","68,000","1,251,000","-13,053","216,892","264,000","-47,108","55,055","21,000","34,055","14,108,981",27.96,7.8,1.72,109
20210526,2330,台積電,"19,555,305","21,034","11,433,686,898",587,588,581,585,+,2,"12,364,715","8,964,264","3,400,451",0,0,0,"1,172,000","9,000","1,163,000","290,000","717,000","304,000","413,000","17,000","140,000","-123,000","4,853,451",28.06,7.82,1.71,109
20210527,2330,台積電,"70,061,002","37,545","40,643,804,852",580,582,573,582,-,3,"53,536,555","61,584,934","-8,048,379",0,0,0,"1,095,109","21,000","1,074,109","-571,674","204,000","671,675","-467,675","44,000","147,999","-103,999","-7,545,944",27.91,7.78,1.72,109
20210528,2330,台積電,"30,720,737","31,581","18,082,265,480",587,592,582,590,+,8,"20,201,104","11,034,323","9,166,781",0,0,0,"547,000","38,000","509,000","791,204","633,178","80,974","552,204","252,000","13,000","239,000","10,466,985",28.3,7.89,1.69,109
20210531,2330,台積電,"31,557,426","29,798","18,751,716,595",595,597,590,597,+,7,"23,819,607","12,634,462","11,185,145",0,0,0,"201,000","214,540","-13,540","-187,430","672,570","787,000","-114,430","73,000","146,000","-73,000","10,984,175",28.63,7.98,1.68,109
20210601,2330,台積電,"18,405,285","20,318","10,985,893,229",598,599,595,598,+,1,"11,161,241","6,915,033","4,246,208",0,0,0,"423,000","267,000","156,000","-113,010","51,990","85,000","-33,010","25,000","105,000","-80,000","4,289,198",28.68,8,1.67,109
20210602,2330,台積電,"22,416,789","25,170","13,362,065,937",600,600,593,595,-,3,"12,972,185","13,427,848","-455,663",0,0,0,"259,000","23,659","235,341","1,459,790","2,202,000","690,000","1,512,000","29,000","81,210","-52,210","1,239,468",28.54,7.96,1.68,109
20210603,2330,台積電,"31,703,679","20,749","18,939,839,664",600,600,596,596,+,1,"19,495,459","21,714,024","-2,218,565",0,0,0,"1,009,000","11,339","997,661","666,848","477,990","30,000","447,990","227,000","8,142","218,858","-554,056",28.59,7.97,1.68,109
20210604,2330,台積電,"16,072,580","19,112","9,521,252,157",591,595,590,595,-,1,"8,403,442","11,242,619","-2,839,177",0,0,0,"47,000","18,088","28,912","71,446","57,000","52,493","4,507","80,020","13,081","66,939","-2,738,819",28.54,7.96,1.68,109
