﻿Date,證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,本益比,股價淨值比,殖利率,股利年度
20201214,2330,台積電,"30,809,747","33,415","15,703,026,732",512,513,508,508,-,8,"8,905,207","17,384,808","-8,479,601",0,0,0,"707,600","194,000","513,600","-416,153","450,000","841,000","-391,000","150,000","175,153","-25,153","-8,382,154",26.82,7.37,1.87,108
20201215,2330,台積電,"43,059,899","43,967","21,780,400,998",507,510,504,504,-,4,"21,716,248","29,724,717","-8,008,469",0,0,0,"871,700","34,000","837,700","-620,095","405,000","722,045","-317,045","55,000","358,050","-303,050","-7,790,864",26.61,7.31,1.88,108
20201216,2330,台積電,"53,661,282","30,574","27,504,184,031",509,515,507,512,+,8,"38,058,740","30,099,115","7,959,625",0,0,0,"377,000","14,000","363,000","-155,000","840,000","1,272,000","-432,000","628,000","351,000","277,000","8,167,625",27.03,7.43,1.86,108
20201217,2330,台積電,"39,285,785","34,785","20,052,530,030",515,515,508,508,X,0,"24,077,670","24,921,158","-843,488",0,0,0,"114,000","588,210","-474,210","-237,773","115,000","348,773","-233,773","224,000","228,000","-4,000","-1,555,471",26.82,7.37,1.87,108
20201218,2330,台積電,"40,625,502","20,638","20,690,792,789",508,512,507,510,+,2,"33,665,217","24,614,854","9,050,363",0,0,0,"137,000","1,851,490","-1,714,490","-698,176","26,000","497,176","-471,176","12,000","239,000","-227,000","6,637,697",26.93,7.4,1.86,108
20201221,2330,台積電,"35,153,138","21,765","18,033,402,498",512,517,508,516,+,6,"23,063,475","15,493,357","7,570,118",0,0,0,"458,000","141,000","317,000","-544,901","145,000","726,837","-581,837","174,010","137,074","36,936","7,342,217",27.24,7.49,1.84,108
20201222,2330,台積電,"25,632,245","25,973","13,125,205,685",512,516,509,509,-,7,"11,451,343","14,964,909","-3,513,566",0,0,0,"99,800","21,000","78,800","-253,619","114,000","290,285","-176,285","126,000","203,334","-77,334","-3,688,385",26.87,7.38,1.87,108
20201223,2330,台積電,"18,320,849","16,428","9,321,219,765",508,511,506,509, ,0,"8,661,153","10,606,185","-1,945,032",0,0,0,"61,000","74,000","-13,000","175,000","132,000","142,000","-10,000","250,000","65,000","185,000","-1,783,032",26.87,7.38,1.87,108
20201224,2330,台積電,"15,218,008","12,743","7,759,366,699",511,512,508,510,+,1,"8,628,871","6,392,459","2,236,412",0,0,0,"44,970","19,000","25,970","266,765","220,000","54,000","166,000","116,000","15,235","100,765","2,529,147",26.93,7.4,1.86,108
20201225,2330,台積電,"12,581,145","14,988","6,449,612,552",514,515,510,511,+,1,"4,443,594","953,039","3,490,555",0,0,0,0,"420,000","-420,000","578,690","128,000","36,000","92,000","511,000","24,310","486,690","3,649,245",26.98,7.41,1.86,108
20201228,2330,台積電,"39,978,821","43,603","19,128,832,587",477,485.5,475,475,-,3,"12,348,031","6,919,150","5,428,881",0,0,0,"44,000","18,000","26,000","557,170","394,000","35,000","359,000","244,170","46,000","198,170","6,012,051",27.19,7.47,1.84,108
20201229,2330,台積電,"20,226,736","17,187","10,409,159,045",515,517,513,515, ,0,"13,627,823","9,375,044","4,252,779",0,0,0,"325,820","414,000","-88,180","-1,276,000","61,000","1,305,000","-1,244,000","105,000","137,000","-32,000","2,888,599",27.19,7.47,1.84,108
20201230,2330,台積電,"46,705,107","33,173","24,306,881,615",516,525,514,525,+,10,"33,094,537","17,455,592","15,638,945",0,0,0,"260,000","3,000","257,000","2,340,998","3,661,998","1,298,000","2,363,998","153,000","176,000","-23,000","18,236,943",27.72,7.62,1.81,108
20201231,2330,台積電,"31,173,332","25,138","16,437,646,054",526,530,524,530,+,5,"18,676,699","14,068,882","4,607,817",0,0,0,"458,000","39,000","419,000","145,827","495,000","356,000","139,000","133,000","126,173","6,827","5,172,644",27.98,7.69,1.79,108
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
