Date,證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,本益比,股價淨值比,殖利率,股利年度
20191126,2330,台積電,"101,916,622","10,321","31,332,308,518",310,310.5,307,307, ,0,"88,415,102","95,183,980","-6,768,878",0,0,0,"122,000","227,000","-105,000","746,000","599,000","288,000","311,000","511,000","76,000","435,000","-6,127,878",24.17,5.02,2.61,107
20191127,2330,台積電,"18,527,648","7,916","5,732,316,828",307.5,311.5,307.5,311,+,4,"13,231,100","12,344,881","886,219",0,0,0,"121,000","123,000","-2,000","750,000","676,000","80,000","596,000","205,000","51,000","154,000","1,634,219",24.49,5.08,2.57,107
20191128,2330,台積電,"19,718,982","9,289","6,111,322,584",310,312,308.5,309.5,-,1.5,"14,641,473","11,156,311","3,485,162",0,0,0,"292,575","80,000","212,575","33,000","147,000","97,000","50,000","298,000","315,000","-17,000","3,730,737",24.37,5.06,2.58,107
20191129,2330,台積電,"32,423,561","15,368","9,922,872,967",309,309.5,305,305,-,4.5,"10,914,000","22,287,047","-11,373,047",0,0,0,"381,000","39,000","342,000","878,000","1,221,000","786,000","435,000","493,000","50,000","443,000","-10,153,047",24.02,4.98,2.62,107
20191202,2330,台積電,"25,516,807","8,465","7,844,458,306",307,308,306.5,307.5,+,2.5,"19,025,791","11,582,576","7,443,215",0,0,0,"294,000","77,000","217,000","-21,000","185,000","326,000","-141,000","155,000","35,000","120,000","7,639,215",24.21,5.02,2.6,107
20191203,2330,台積電,"27,686,319","9,206","8,472,595,177",305,307,305,307,-,0.5,"18,539,876","18,417,341","122,535",0,0,0,"57,000","94,000","-37,000","1,082,000","348,000","33,000","315,000","771,000","4,000","767,000","1,167,535",24.17,5.02,2.61,107
20191204,2330,台積電,"34,911,686","9,989","10,652,239,802",305,306,304,306,-,1,"23,225,400","25,372,646","-2,147,246",0,0,0,"58,000","223,000","-165,000","469,000","459,000","426,000","33,000","460,000","24,000","436,000","-1,843,246",24.09,5,2.61,107
20191205,2330,台積電,"39,349,842","13,587","12,240,671,524",309,312,309,312,+,6,"33,213,072","18,652,546","14,560,526",0,0,0,"157,000","59,000","98,000","-762,000","150,000","247,000","-97,000","64,000","729,000","-665,000","13,896,526",24.57,5.1,2.56,107
20191206,2330,台積電,"18,402,703","8,974","5,771,010,050",315,316,311,313,+,1,"11,211,254","9,528,113","1,683,141",0,0,0,"83,000","142,000","-59,000","-372,000","177,000","245,000","-68,000","46,000","350,000","-304,000","1,252,141",24.65,5.11,2.56,107
20191209,2330,台積電,"23,556,081","10,583","7,433,484,496",314,316.5,314,316,+,3,"14,064,122","14,349,091","-284,969",0,0,0,"259,000","166,000","93,000","659,000","634,000","34,000","600,000","184,000","125,000","59,000","467,031",24.88,5.16,2.53,107
20191210,2330,台積電,"20,847,594","8,702","6,540,475,540",315,315.5,312.5,313.5,-,2.5,"10,843,374","16,392,190","-5,548,816",0,0,0,"269,000","194,000","75,000","264,000","289,000","95,000","194,000","265,000","195,000","70,000","-5,209,816",24.69,5.12,2.55,107
20191211,2330,台積電,"34,329,148","11,689","10,866,410,212",314,319,313,319,+,5.5,"24,480,519","20,646,781","3,833,738",0,0,0,"262,000","43,000","219,000","-871,000","274,000","206,000","68,000","134,000","1,073,000","-939,000","3,181,738",25.12,5.21,2.51,107
20191212,2330,台積電,"52,801,851","22,555","17,446,169,339",325,334.5,324,331.5,+,12.5,"33,315,452","24,174,895","9,140,557",0,0,0,"311,000","156,000","155,000","-906,000","1,313,000","659,000","654,000","259,000","1,819,000","-1,560,000","8,389,557",26.1,5.42,2.41,107
20191213,2330,台積電,"60,843,939","23,025","20,697,194,061",340,343,338,339,+,7.5,"40,487,070","35,130,242","5,356,828",0,0,0,"366,000","327,000","39,000","-1,023,000","778,000","503,000","275,000","179,000","1,477,000","-1,298,000","4,372,828",26.69,5.54,2.36,107
20191216,2330,台積電,"48,340,188","16,938","16,272,523,200",336.5,338.5,336,336,-,3,"28,500,020","42,584,761","-14,084,741",0,0,0,"225,000","243,000","-18,000","1,085,000","371,000","257,000","114,000","974,000","3,000","971,000","-13,017,741",26.46,5.49,2.38,107
20191217,2330,台積電,"41,428,458","16,808","14,153,896,438",335,345,335,345,+,9,"26,860,508","26,288,814","571,694",0,0,0,"276,000","190,000","86,000","323,000","280,000","129,000","151,000","352,000","180,000","172,000","980,694",27.17,5.64,2.32,107
20191218,2330,台積電,"42,486,841","15,836","14,594,689,501",341.5,345,341.5,344.5,-,0.5,"25,024,690","34,377,297","-9,352,607",0,0,0,"543,000","248,000","295,000","274,000","313,000","88,000","225,000","354,000","305,000","49,000","-8,783,607",27.13,5.63,2.32,107
20191219,2330,台積電,"55,667,012","28,105","18,774,880,620",340,342,335,335,X,0,"16,297,285","39,216,391","-22,919,106",0,0,0,"540,000","479,000","61,000","2,149,000","918,000","487,000","431,000","1,952,000","234,000","1,718,000","-20,709,106",26.38,5.47,2.39,107
20191220,2330,台積電,"86,280,459","28,112","28,483,237,354",332,333,328.5,329,-,6,"45,948,377","65,623,704","-19,675,327",0,0,0,"389,000","1,280,000","-891,000","3,114,000","1,654,000","401,000","1,253,000","1,978,000","117,000","1,861,000","-17,452,327",25.91,5.38,2.43,107
20191223,2330,台積電,"26,911,340","12,310","8,923,609,754",329.5,334,329.5,334,+,5,"16,327,367","12,356,402","3,970,965",0,0,0,"380,000","306,000","74,000","378,000","238,000","149,000","89,000","558,000","269,000","289,000","4,422,965",26.3,5.46,2.4,107
20191224,2330,台積電,"13,783,907","7,887","4,591,661,991",334,334.5,332,332,-,2,"6,282,285","7,119,993","-837,708",0,0,0,"82,000","43,000","39,000","-166,000","55,000","150,000","-95,000","144,000","215,000","-71,000","-964,708",26.14,5.42,2.41,107
20191225,2330,台積電,"12,262,954","7,597","4,075,131,136",332,334.5,331,333,+,1,"1,497,015","2,070,000","-572,985",0,0,0,"217,000","22,000","195,000","1,174,000","1,428,000","184,000","1,244,000","149,000","219,000","-70,000","796,015",26.22,5.44,2.4,107
20191226,2330,台積電,"11,427,884","6,439","3,803,665,702",333,334,331.5,333, ,0,"3,443,083","1,683,075","1,760,008",0,0,0,"11,000","355,000","-344,000","-333,000","272,000","393,000","-121,000","43,000","255,000","-212,000","1,083,008",26.22,5.44,2.4,107
20191227,2330,台積電,"16,677,806","8,660","5,624,251,712",335,338,335,338,+,5,"10,344,852","6,311,202","4,033,650",0,0,0,"102,000","26,000","76,000","221,000","279,000","11,000","268,000","113,000","160,000","-47,000","4,330,650",26.61,5.52,2.37,107
20191230,2330,台積電,"21,591,263","10,468","7,270,827,164",338,339,334,334.5,-,3.5,"8,566,000","12,276,541","-3,710,541",0,0,0,"147,000","254,000","-107,000","-129,000","386,000","283,000","103,000","150,000","382,000","-232,000","-3,946,541",26.34,5.47,2.39,107
20191231,2330,台積電,"22,950,517","12,253","7,614,538,961",331,333.5,331,331,-,3.5,"7,430,889","14,404,000","-6,973,111",0,0,0,"103,000","510,000","-407,000","471,000","304,000","97,000","207,000","304,000","40,000","264,000","-6,909,111",26.06,5.41,2.42,107
