﻿Date,證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,本益比,股價淨值比,殖利率,股利年度
20221012,2330,台積電,"64,138,351","114,055","25,536,098,386",397,400,395.5,397.5,-,4,"27,756,364","49,158,315","-21,401,951",0,0,0,"387,000","344,000","43,000","1,201,386","546,000","428,100","117,900","1,499,098","415,612","1,083,486","-20,157,565",13.52,4.13,2.77,110
20221013,2330,台積電,"43,158,592","66,846","17,239,718,998",400.5,403,395,395,-,2.5,"24,213,258","25,672,378","-1,459,120",0,0,0,"577,000","34,000","543,000","-491,632","504,000","1,019,401","-515,401","494,289","470,520","23,769","-1,407,752",13.44,4.1,2.78,110
20221014,2330,台積電,"59,841,064","54,666","24,714,069,328",414.5,416,409,412,+,17,"39,219,437","32,150,366","7,069,071",0,0,0,"722,000","552,000","170,000","2,449,245","1,364,400","231,000","1,133,400","1,424,345","108,500","1,315,845","9,688,316",14.01,4.28,2.67,110
20221017,2330,台積電,"45,038,159","66,589","17,954,868,983",400,403.5,396,397,-,15,"17,164,587","32,845,866","-15,681,279",0,0,0,"619,183","448,000","171,183","1,290,469","920,000","517,083","402,917","1,479,198","591,646","887,552","-14,219,627",13.5,4.12,2.77,110
20221018,2330,台積電,"41,304,834","30,538","16,675,510,801",406.5,407,399.5,407,+,10,"26,908,670","28,620,943","-1,712,273",0,0,0,"634,000","191,000","443,000","2,150,147","1,793,476","111,700","1,681,776","709,342","240,971","468,371","880,874",13.84,4.23,2.7,110
20221019,2330,台積電,"48,655,069","68,211","19,398,261,013",404,405,395.5,395.5,-,11.5,"16,833,379","36,854,308","-20,020,929",0,0,0,"1,020,000","2,100,000","-1,080,000","3,443,206","1,929,000","114,083","1,814,917","2,346,244","717,955","1,628,289","-17,657,723",13.45,4.11,2.78,110
20221020,2330,台積電,"63,202,035","76,430","24,682,371,387",391,397.5,386,397.5,+,2,"33,911,110","42,261,054","-8,349,944",0,0,0,"816,100","1,086,236","-270,136","449,880","664,000","638,496","25,504","1,028,537","604,161","424,376","-8,170,200",13.52,4.13,2.77,110
20221021,2330,台積電,"38,968,511","64,043","15,297,273,710",395.5,398.5,389.5,389.5,-,8,"19,086,692","27,871,447","-8,784,755",0,0,0,"358,000","200,000","158,000","902,216","714,000","383,398","330,602","792,200","220,586","571,614","-7,724,539",13.25,4.05,2.82,110
20221024,2330,台積電,"48,691,083","58,612","18,995,017,699",395,397.5,387,387,-,2.5,"20,385,482","32,700,653","-12,315,171",0,0,0,"494,178","618,000","-123,822","4,189,509","2,708,000","225,947","2,482,053","2,221,328","513,872","1,707,456","-8,249,484",13.16,4.02,2.84,110
20221025,2330,台積電,"81,173,913","155,200","30,515,958,539",380,382.5,371,371,-,16,"30,711,128","48,411,205","-17,700,077",0,0,0,"446,000","741,000","-295,000","5,103,255","4,031,000","1,572,000","2,459,000","2,985,711","341,456","2,644,255","-12,891,822",12.62,3.85,2.96,110
20221026,2330,台積電,"61,440,878","46,073","23,045,141,097",370.5,379,370,376,+,5,"43,236,495","37,665,067","5,571,428",0,0,0,"541,000","591,400","-50,400","4,565,666","3,347,000","304,000","3,043,000","1,858,633","335,967","1,522,666","10,086,694",12.79,3.91,2.93,110
20221027,2330,台積電,"47,160,778","37,777","18,190,840,150",384.5,389,382.5,385.5,+,9.5,"33,118,472","28,305,642","4,812,830",0,0,0,"405,000","113,000","292,000","541,060","844,000","703,000","141,000","688,079","288,019","400,060","5,645,890",13.11,4,2.85,110
20221028,2330,台積電,"44,691,746","48,116","16,923,109,361",379.5,382,375,379.5,-,6,"23,339,995","35,300,599","-11,960,604",0,0,0,"1,138,100","397,943","740,157","-350,239","668,000","731,600","-63,600","431,399","718,038","-286,639","-11,570,686",12.91,3.94,2.9,110
20221031,2330,台積電,"40,598,928","32,816","15,721,543,079",386,390,381,390,+,10.5,"28,659,423","20,425,516","8,233,907",0,0,0,"428,063","85,600","342,463","362,803","693,000","479,000","214,000","520,221","371,418","148,803","8,939,173",13.27,4.05,2.82,110
20221101,2330,台積電,"42,123,141","29,780","16,428,079,355",388.5,393,386,391.5,+,1.5,"24,806,339","26,978,117","-2,171,778",0,0,0,"142,100","57,568","84,532","1,575,072","1,042,000","19,000","1,023,000","700,567","148,495","552,072","-512,174",13.32,4.07,2.81,110
20221102,2330,台積電,"23,169,428","22,285","9,091,891,929",391,395,388.5,395,+,3.5,"15,124,602","13,431,888","1,692,714",0,0,0,"490,369","4,000","486,369","369,384","771,000","143,020","627,980","140,968","399,564","-258,596","2,548,467",13.44,4.1,2.78,110
20221103,2330,台積電,"42,092,776","52,660","16,201,844,314",385,387,383.5,384,-,11,"14,701,999","35,293,837","-20,591,838",0,0,0,"155,083","85,000","70,083","270,960","186,000","185,500",500,"776,070","505,610","270,460","-20,250,795",13.06,3.99,2.86,110
20221104,2330,台積電,"30,839,846","26,895","11,762,941,797",381,384.5,378.5,382,-,2,"17,600,470","24,624,417","-7,023,947",0,0,0,"82,423","98,000","-15,577","463,537","179,000","56,600","122,400","476,980","135,843","341,137","-6,575,987",12.99,3.97,2.88,110
20221107,2330,台積電,"37,704,746","30,880","14,710,405,524",390,393,387,390,+,8,"26,868,798","20,528,034","6,340,764",0,0,0,"105,000","54,000","51,000","294,538","282,000","138,500","143,500","439,815","288,777","151,038","6,686,302",13.27,4.05,2.82,110
20221108,2330,台積電,"32,576,136","35,956","12,954,941,396",395,399.5,394,399,+,9,"23,398,384","9,519,125","13,879,259",0,0,0,"299,000","17,000","282,000","-1,503,394","232,500","1,112,697","-880,197","126,780","749,977","-623,197","12,657,865",13.57,4.14,2.76,110
20221109,2330,台積電,"56,357,663","67,569","23,188,739,823",403.5,417,403.5,417,+,18,"33,340,898","19,048,783","14,292,115",0,0,0,"619,000","3,670","615,330","-625,324","593,000","874,000","-281,000","225,671","569,995","-344,324","14,282,121",14.18,4.33,2.64,110
20221110,2330,台積電,"33,671,621","36,471","13,757,669,359",409,411.5,406,407.5,-,9.5,"15,784,579","22,577,534","-6,792,955",0,0,0,"248,000",0,"248,000","-1,423,745","253,000","1,207,303","-954,303","142,000","611,442","-469,442","-7,968,700",13.86,4.23,2.7,110
20221111,2330,台積電,"83,770,040","100,349","36,838,808,146",441.5,442,435,441.5,+,34,"61,419,484","15,625,432","45,794,052",0,0,0,"1,920,814","73,000","1,847,814","-4,270,316","175,800","3,499,000","-3,323,200","305,884","1,253,000","-947,116","43,371,550",15.02,4.59,2.49,110
20221114,2330,台積電,"63,282,094","48,957","28,257,175,788",450,450,441.5,445,+,3.5,"47,390,692","32,960,490","14,430,202",0,0,0,"350,000","82,000","268,000","-3,869,533","76,000","2,558,698","-2,482,698","258,656","1,645,491","-1,386,835","10,828,669",13.01,4.21,2.47,110
20221115,2330,台積電,"118,536,865","139,136","56,191,637,241",465,487,462,480,+,35,"65,450,488","36,687,803","28,762,685",0,0,0,"1,711,000","820,154","890,846","-4,679,547","279,000","3,818,000","-3,539,000","917,021","2,057,568","-1,140,547","24,973,984",14.04,4.55,2.29,110
20221116,2330,台積電,"88,416,393","98,338","43,103,738,374",491.5,494,481.5,487,+,7,"43,206,587","33,537,235","9,669,352",0,0,0,"508,844","221,600","287,244","-5,164,913","286,000","3,019,000","-2,733,000","333,412","2,765,325","-2,431,913","4,791,683",14.24,4.61,2.26,110
20221117,2330,台積電,"46,850,915","57,331","22,547,582,604",482.5,485,475,485,-,2,"21,168,011","22,673,692","-1,505,681",0,0,0,"156,000","244,024","-88,024","906,294","604,064","291,000","313,064","717,442","124,212","593,230","-687,411",14.18,4.59,2.27,110
20221118,2330,台積電,"37,001,332","41,694","18,131,673,834",491.5,494,486,487,+,2,"18,092,447","15,446,729","2,645,718",0,0,0,"81,000","60,824","20,176","-595,998","150,000","891,000","-741,000","455,002","310,000","145,002","2,069,896",14.24,4.61,2.26,110
20221121,2330,台積電,"30,609,465","35,815","14,843,805,078",487.5,489.5,480.5,482,-,5,"16,015,023","20,817,612","-4,802,589",0,0,0,"87,000","73,000","14,000","866,560","258,000","36,000","222,000","773,495","128,935","644,560","-3,922,029",14.09,4.56,2.28,110
20221122,2330,台積電,"39,329,440","40,964","19,112,616,916",476,491,476,491,+,9,"19,415,600","17,735,244","1,680,356",0,0,0,0,"192,000","-192,000","239,190","247,187","76,977","170,210","482,979","413,999","68,980","1,727,546",14.36,4.65,2.24,110
20221123,2330,台積電,"34,752,559","32,889","17,111,333,375",494.5,496,488.5,492,+,1,"15,395,399","20,467,001","-5,071,602",0,0,0,"388,000","66,700","321,300","77,776","122,000","114,000","8,000","245,184","175,408","69,776","-4,672,526",14.39,4.66,2.24,110
20221124,2330,台積電,"28,477,359","34,387","14,073,196,704",494,496,492,496,+,4,"21,977,390","11,400,935","10,576,455",0,0,0,"15,000","168,000","-153,000","441,205","359,013","111,000","248,013","333,192","140,000","193,192","10,864,660",14.5,4.7,2.22,110
20221125,2330,台積電,"41,461,805","34,399","20,594,790,238",494,498,494,498,+,2,"13,531,919","17,495,682","-3,963,763",0,0,0,"4,000","142,003","-138,003","-2,563,607","84,000","1,188,000","-1,104,000","70,885","1,530,492","-1,459,607","-6,665,373",14.56,4.72,2.21,110
20221128,2330,台積電,"40,815,045","57,163","19,790,586,320",486,490,480.5,480.5,-,17.5,"15,477,000","27,075,949","-11,598,949",0,0,0,"13,000","561,490","-548,490","-1,174,887","321,000","978,700","-657,700","230,998","748,185","-517,187","-13,322,326",14.05,4.55,2.29,110
20221129,2330,台積電,"40,266,315","35,929","19,374,604,221",473.5,488,473,487,+,6.5,"25,097,673","23,999,810","1,097,863",0,0,0,"23,000","55,483","-32,483","-186,712","488,000","500,000","-12,000","328,000","502,712","-174,712","878,668",14.24,4.61,2.26,110
20221130,2330,台積電,"60,728,041","25,325","29,643,130,386",483,490,482.5,490,+,3,"53,991,875","45,721,037","8,270,838",0,0,0,"76,000","139,860","-63,860","-966,346","28,000","511,100","-483,100","66,981","550,227","-483,246","7,240,632",14.33,4.64,2.24,110
20221201,2330,台積電,"43,684,491","46,181","21,976,936,461",506,508,498.5,498.5,+,8.5,"25,955,719","14,034,014","11,921,705",0,0,0,"456,000","165,000","291,000","-2,473,761","210,001","2,236,105","-2,026,104","224,736","672,393","-447,657","9,738,944",14.58,4.72,2.21,110
20221202,2330,台積電,"29,909,021","31,799","14,745,810,388",490,497,490,492.5,-,6,"14,983,285","20,926,521","-5,943,236",0,0,0,"258,000","165,206","92,794","-1,941,022","153,000","1,283,300","-1,130,300","185,000","995,722","-810,722","-7,791,464",14.4,4.66,2.23,110
20221205,2330,台積電,"33,048,153","31,739","16,272,219,716",491.5,497.5,489,489,-,3.5,"18,213,304","24,118,572","-5,905,268",0,0,0,"300,000","110,000","190,000","-372,798","643,000","758,900","-115,900","97,000","353,898","-256,898","-6,088,066",14.3,4.63,2.25,110
20221206,2330,台積電,"44,964,237","44,448","21,703,863,181",488,489,478,478,-,11,"25,572,203","32,790,609","-7,218,406",0,0,0,"94,000","242,481","-148,481","-1,008,081","380,000","938,200","-558,200","258,000","707,881","-449,881","-8,374,968",13.98,4.53,2.3,110
20221207,2330,台積電,"39,978,821","43,603","19,128,832,587",477,485.5,475,475,-,3,"22,448,999","27,683,340","-5,234,341",0,0,0,"98,300","183,000","-84,700","-39,231","121,000","88,072","32,928","325,000","397,159","-72,159","-5,358,272",13.89,4.5,2.32,110
20221208,2330,台積電,"28,348,573","45,114","13,366,736,635",475,475,467,471.5,-,3.5,"13,042,103","16,175,293","-3,133,190",0,0,0,"108,000","147,023","-39,023","-1,197,676","85,000","865,900","-780,900","375,000","791,776","-416,776","-4,369,889",13.79,4.47,2.33,110
20221209,2330,台積電,"28,903,860","25,790","13,881,674,073",478,484.5,476,481.5,+,10,"18,163,939","17,232,688","931,251",0,0,0,"118,000","28,000","90,000","1,395,585","1,128,000","89,000","1,039,000","506,584","149,999","356,585","2,416,836",14.08,4.56,2.28,110
20221212,2330,台積電,"24,064,002","34,393","11,435,789,974",476.5,478,473.5,475,-,6.5,"13,907,234","15,171,180","-1,263,946",0,0,0,"42,100","49,482","-7,382","-749,603","152,000","439,500","-287,500","173,089","635,192","-462,103","-2,020,931",13.89,4.5,2.32,110
20221213,2330,台積電,"36,028,109","36,559","17,034,191,389",473,476,471,471.5,-,3.5,"22,130,040","30,734,529","-8,604,489",0,0,0,"36,000","106,809","-70,809","354,736","404,000","127,000","277,000","245,998","168,262","77,736","-8,320,562",13.79,4.47,2.33,110
20221214,2330,台積電,"35,263,781","25,102","16,860,500,181",472,480.5,472,480.5,+,9,"26,759,386","21,609,669","5,149,717",0,0,0,"235,000","78,075","156,925","-302,322","1,405,000","904,000","501,000","85,412","888,734","-803,322","5,004,320",14.05,4.55,2.29,110
20221215,2330,台積電,"26,001,756","21,052","12,446,105,928",476,481.5,474.5,480.5,X,0,"20,417,100","16,955,878","3,461,222",0,0,0,"83,907","134,084","-50,177","-419,135","253,138","664,056","-410,918","205,963","214,180","-8,217","2,991,910",14.05,4.55,2.29,110
20221216,2330,台積電,"51,707,693","69,011","24,262,026,661",466.5,471,465.5,471,-,9.5,"28,790,972","41,513,368","-12,722,396",0,0,0,"686,000","154,876","531,124","-3,062,650","200,000","2,648,994","-2,448,994","30,000","643,656","-613,656","-15,253,922",13.77,4.46,2.34,110
20221219,2330,台積電,"24,231,653","30,247","11,320,207,884",466.5,469.5,465,466.5,-,4.5,"14,328,299","17,346,042","-3,017,743",0,0,0,"565,000","206,000","359,000","-1,075,223","32,000","593,996","-561,996","180,000","693,227","-513,227","-3,733,966",13.64,4.42,2.36,110
20221220,2330,台積電,"33,181,363","59,543","15,291,302,176",465,467,455,457.5,-,9,"11,840,028","19,861,076","-8,021,048",0,0,0,"655,000","21,027","633,973","-1,251,202","126,000","832,000","-706,000","215,000","760,202","-545,202","-8,638,277",13.38,4.33,2.4,110
20221221,2330,台積電,"40,831,313","31,581","18,763,874,901",460,463,457,459,+,1.5,"32,181,230","31,770,513","410,717",0,0,0,"578,000","991,000","-413,000","-1,033,470","170,000","1,165,000","-995,000","295,000","333,470","-38,470","-1,035,753",13.42,4.35,2.4,110
20221222,2330,台積電,"14,519,582","16,893","6,784,664,988",466.5,469,464,468,+,9,"8,931,284","5,839,816","3,091,468",0,0,0,"576,000","2,000","574,000","-286,592","86,000","378,000","-292,000","128,408","123,000","5,408","3,378,876",13.68,4.43,2.35,110
20221223,2330,台積電,"26,724,153","63,532","12,200,056,423",457.5,458.5,455,455,-,13,"6,760,491","20,570,693","-13,810,202",0,0,0,"174,000","229,000","-55,000","-677,522","377,330","1,093,000","-715,670","198,000","159,852","38,148","-14,542,724",13.3,4.31,2.42,110
20221226,2330,台積電,"9,152,790","16,718","4,171,194,858",454,457,453.5,456.5,+,1.5,"3,755,652","4,793,306","-1,037,654",0,0,0,"225,000","294,028","-69,028","-62,155","199,000","369,000","-170,000","207,949","100,104","107,845","-1,168,837",13.35,4.32,2.41,110
20221227,2330,台積電,"10,486,219","13,482","4,820,155,221",458,462.5,457,457,+,0.5,"5,166,242","4,411,593","754,649",0,0,0,"67,230","6,000","61,230","-61,970","59,000","35,000","24,000","165,188","251,158","-85,970","753,909",13.36,4.33,2.41,110
20221228,2330,台積電,"34,823,492","59,400","15,643,266,841",451,452,446,451,-,6,"6,736,524","22,365,973","-15,629,449",0,0,0,"276,000","335,000","-59,000","-1,739,234","64,000","1,592,000","-1,528,000","609,000","820,234","-211,234","-17,427,683",13.19,4.27,2.44,110
20221229,2330,台積電,"25,596,357","34,637","11,400,284,554",444,449.5,442.5,446,-,5,"13,201,405","19,100,242","-5,898,837",0,0,0,"134,300","258,000","-123,700","1,168,332","647,000","121,000","526,000","767,000","124,668","642,332","-4,854,205",13.04,4.22,2.47,110
20221230,2330,台積電,"22,297,604","23,086","10,079,102,379",455,456.5,448.5,448.5,+,2.5,"13,616,579","13,782,228","-165,649",0,0,0,"105,000","347,000","-242,000","539,790","272,000","255,100","16,900","620,394","97,504","522,890","132,141",13.11,4.25,2.45,110
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
